player_id,window,p_lo,p_hi,delta
1500,1997-1999,1.4528292667600882,1.093149462621638,-0.35967980413845013
1501,1997-1999,1.4853934524599983,1.33663961373279,-0.14875383872720827
1502,1997-1999,-1.789290586822921,-1.66615072440201,0.12313986242091102
1503,1997-1999,1.627595641450214,1.5040098827728312,-0.12358575867738275
1504,1997-1999,-0.15699902136341284,-0.26550766817294325,-0.1085086468095304
1505,1997-1999,-0.2024180994336779,-0.18442817421752133,0.017989925216156555
1506,1997-1999,-0.5063452594555938,-0.6802743616663927,-0.17392910221079882
1507,1997-1999,2.2898829945728103,1.7588505579600977,-0.5310324366127126
1508,1997-1999,0.09872000321764654,-0.1173414876042691,-0.21606149082191564
1509,1997-1999,-1.124402219076423,-1.113744291735869,0.010657927340553819
1510,1997-1999,1.1808521721397995,0.632529762176598,-0.5483224099632016
1512,1997-1999,-0.9488378622854858,-0.8406040675702247,0.10823379471526118
1513,1997-1999,-0.258702449341476,-0.35841518707106645,-0.09971273772959044
1515,1997-1999,0.47910793896900145,0.46186535135830764,-0.017242587610693805
1517,1997-1999,1.1100009737786085,0.5012832913588148,-0.6087176824197937
1519,1997-1999,0.09254594053178851,0.113558138225436,0.021012197693647497
1520,1997-1999,-0.4553858476228204,-0.10787397873705022,0.3475118688857702
1521,1997-1999,-0.2277340029982864,-0.25606138306243514,-0.028327380064148755
1533,1997-1999,0.2839911537648594,0.3015111717293954,0.017520017964536005
1538,1997-1999,0.09478521091689794,0.00894123782705497,-0.08584397308984297
1541,1997-1999,0.23823038264424912,0.14977263999759857,-0.08845774264665054
1544,1997-1999,-0.4379075552408584,-0.4741309725519661,-0.03622341731110773
1562,1997-1999,-1.2429964650963323,-1.1812799916512087,0.061716473445123654
1563,1997-1999,-0.3872905522821153,-0.5103096625705733,-0.12301911028845802
1565,1997-1999,-1.6081952345264703,-1.559911708474053,0.04828352605241726
1569,1997-1999,-1.4771016422337644,-1.3733733861034993,0.10372825613026504
1594,1997-1999,0.35099225789223204,0.05153639414766822,-0.29945586374456384
1600,1997-1999,-0.42023461618156255,-0.4725102581705377,-0.05227564198897516
1601,1997-1999,0.12161806764779252,-0.021617212755153763,-0.14323528040294628
1607,1997-1999,1.445801465676682,1.2648755139591759,-0.18092595171750614
1630,1997-1999,-0.6161212029732335,-0.6051122217620117,0.011008981211221736
1683,1997-1999,-0.15581884215728553,-0.5630041010353112,-0.40718525887802565
1709,1997-1999,-2.267377315611099,-2.314204305788387,-0.04682699017728842
1710,1997-1999,2.9628606908604382,2.5659312992965413,-0.39692939156389695
1711,1997-1999,0.5876400940585722,0.5184506441877696,-0.06918944987080256
1712,1997-1999,-0.13583031150449087,-0.2740504804467017,-0.13822016894221084
1713,1997-1999,3.5372559731019217,2.8834582867989735,-0.6537976863029482
1714,1997-1999,0.6873151678671652,0.5759261610675369,-0.11138900679962827
1715,1997-1999,3.0954723019173,2.252106546248922,-0.843365755668378
1716,1997-1999,1.3560066326707174,1.235543590710734,-0.12046304195998347
1717,1997-1999,0.2544711418806529,0.20441947166759716,-0.05005167021305573
1718,1997-1999,3.661449233893818,3.0979334377074434,-0.5635157961863744
1719,1997-1999,0.19912925010262428,0.24430208231284206,0.045172832210217784
1720,1997-1999,-0.46893004669181676,-0.4372012403702401,0.03172880632157665
1721,1997-1999,-1.6001609315202354,-1.5935346295632584,0.006626301956976999
1722,1997-1999,1.3873572544203214,0.9452036327863882,-0.44215362163393324
1723,1997-1999,0.11534593961811919,-0.013946377290715795,-0.12929231690883497
1724,1997-1999,-0.5661677611071584,-0.4566571519336815,0.10951060917347688
1725,1997-1999,-1.6142450436015825,-1.4052484242337904,0.20899661936779212
1727,1997-1999,0.228729115974797,0.3088561274690072,0.0801270114942102
1728,1997-1999,-0.9263085959743955,-0.9382224492490344,-0.011913853274638897
1729,1997-1999,1.1622525403267192,1.164308475666437,0.002055935339717818
1730,1997-1999,-1.4700440627208544,-1.3977382096893078,0.07230585303154657
1731,1997-1999,0.5093157851482143,0.5499727770624201,0.0406569919142058
1732,1997-1999,0.43180026384603637,0.3960147708131886,-0.03578549303284778
1733,1997-1999,-0.8794530535832609,-0.45461912820767286,0.424833925375588
1734,1997-1999,-0.8738364454768167,-0.9715199853176388,-0.09768353984082212
1735,1997-1999,-1.928360291003343,-2.2068862202040487,-0.2785259292007056
1736,1997-1999,-0.9556424000454591,-0.6675465969506782,0.2880958030947809
1737,1997-1999,-1.4612007030292782,-1.1891600111757334,0.27204069185354474
1739,1997-1999,-0.4225517199523776,-0.5327965256309539,-0.11024480567857631
1740,1997-1999,-0.21315887537461858,0.05496919952446859,0.2681280748990872
1741,1997-1999,0.39652209814058753,0.11886003411722867,-0.27766206402335886
1742,1997-1999,-0.32789049889621913,-0.5100238549478203,-0.1821333560516012
1743,1997-1999,-1.222070884049322,-0.9509579376714574,0.27111294637786454
1744,1997-1999,-1.8518503700557616,-2.1324361658361655,-0.2805857957804039
1749,1997-1999,1.2110668205678663,0.9802783968679523,-0.23078842369991404
1751,1997-1999,-1.8355357708095312,-1.7176703724902633,0.1178653983192679
1752,1997-1999,-1.5610098458387276,-1.3607166618648638,0.20029318397386375
1753,1997-1999,-0.1528005143588479,0.020355336662532076,0.17315585102137998
1800,1997-1999,1.68983196023744,1.4730274674814674,-0.2168044927559727
1802,1997-1999,0.3230127943019759,-0.07291474387551886,-0.3959275381774947
1838,1997-1999,1.7409274512296977,1.4090082181288488,-0.3319192331008489
1863,1997-1999,-0.3030954741131051,-0.22811302676804787,0.07498244734505724
1869,1997-1999,0.510959584577767,0.7113962756559818,0.20043669107821482
3,2000-2002,0.535836363792377,0.9178935383768767,0.3820571745844997
15,2000-2002,2.181131258925718,1.6046098981330204,-0.5765213607926976
21,2000-2002,1.9670277239548632,1.966086925345443,-0.0009407986094203125
22,2000-2002,0.5488582971856161,0.38055049676297803,-0.16830780042263804
23,2000-2002,-1.6984739204973551,-1.0681485915881197,0.6303253289092354
