system,base,k,held_out,map_o,map_d,scale_o,scale_d,o0,d0,o1,d1,o2,o3,o4,d2,d3,d4
def3_p0_linear+log2,def3_p0,3,2008,linear+log2,linear+log2,1.92731,1.20463,0.66002,0.92018,0.87525,-2.86388,-0.07322,,,0.62387,,
def3_p0_linear+log2,def3_p0,3,2009,linear+log2,linear+log2,1.92731,1.20463,0.66705,0.92478,0.81545,-2.89525,-0.05529,,,0.63263,,
def3_p0_linear+log2,def3_p0,3,2010,linear+log2,linear+log2,1.92731,1.20463,0.66663,0.93251,0.93416,-2.88844,-0.08495,,,0.63238,,
def3_p0_linear+log2,def3_p0,3,2011,linear+log2,linear+log2,1.92731,1.20463,0.67251,0.92444,0.87856,-2.8458,-0.0746,,,0.62069,,
def3_p0_linear+log2,def3_p0,3,2012,linear+log2,linear+log2,1.92731,1.20463,0.67079,0.92506,0.86191,-2.88409,-0.07253,,,0.62857,,
def3_p0_linear+log2,def3_p0,3,2013,linear+log2,linear+log2,1.92731,1.20463,0.66132,0.9313,0.91094,-2.8751,-0.07905,,,0.62835,,
def3_p0_linear+log2,def3_p0,3,2014,linear+log2,linear+log2,1.92731,1.20463,0.67049,0.93789,0.83641,-2.77533,-0.06394,,,0.60526,,
def3_p0_linear+log2,def3_p0,3,2015,linear+log2,linear+log2,1.92731,1.20463,0.66662,0.93338,0.90085,-2.89329,-0.08629,,,0.63228,,
def3_p0_linear+log2,def3_p0,3,2016,linear+log2,linear+log2,1.92731,1.20463,0.67189,0.92996,0.91291,-2.82878,-0.08526,,,0.61913,,
def3_p0_linear+log2,def3_p0,3,2017,linear+log2,linear+log2,1.92731,1.20463,0.66363,0.92283,0.88011,-2.87668,-0.07409,,,0.62098,,
def3_p0_linear+log2,def3_p0,3,2018,linear+log2,linear+log2,1.92731,1.20463,0.67214,0.92079,0.97803,-2.9502,-0.10123,,,0.63735,,
def3_p0_linear+log2,def3_p0,3,2019,linear+log2,linear+log2,1.92731,1.20463,0.67746,0.92558,0.89004,-2.84661,-0.08089,,,0.61928,,
def3_p0_linear+log2,def3_p0,3,2020,linear+log2,linear+log2,1.92731,1.20463,0.6678,0.92088,0.90287,-2.8716,-0.07495,,,0.6253,,
def3_p0_linear+log2,def3_p0,3,2021,linear+log2,linear+log2,1.92731,1.20463,0.66405,0.93254,0.90336,-2.79325,-0.08561,,,0.60598,,
def3_p0_linear+log2,def3_p0,3,2022,linear+log2,linear+log2,1.92731,1.20463,0.67897,0.92119,1.08004,-2.63108,-0.13324,,,0.56432,,
def3_p0_linear+log2,def3_p0,3,2023,linear+log2,linear+log2,1.92731,1.20463,0.67328,0.93346,0.86791,-2.83959,-0.07024,,,0.61732,,
def3_p0_linear+log2,def3_p0,3,2024,linear+log2,linear+log2,1.92731,1.20463,0.66627,0.92029,0.733,-2.80031,-0.03787,,,0.60364,,
def3_p0_linear+log2,def3_p0,3,2025,linear+log2,linear+log2,1.92731,1.20463,0.66735,0.92966,0.82207,-2.80829,-0.06277,,,0.60581,,
def3_p0_linear+log2,def3_p0,3,-1,linear+log2,linear+log2,1.92731,1.20463,0.66855,0.92663,0.88525,-2.84522,-0.07724,,,0.61827,,
def3_p0_linear+sat,def3_p0,3,1998,linear+sat,linear+sat,1.92731,1.20463,0.68923,0.91069,2.55676,-3.27046,,,,,,
def3_p0_linear+sat,def3_p0,3,1999,linear+sat,linear+sat,1.92731,1.20463,0.69646,0.90849,2.49076,-3.29756,,,,,,
def3_p0_linear+sat,def3_p0,3,2000,linear+sat,linear+sat,1.92731,1.20463,0.69698,0.90411,2.47001,-3.30029,,,,,,
def3_p0_linear+sat,def3_p0,3,2001,linear+sat,linear+sat,1.92731,1.20463,0.69459,0.90864,2.49155,-3.28378,,,,,,
def3_p0_linear+sat,def3_p0,3,2002,linear+sat,linear+sat,1.92731,1.20463,0.69511,0.91292,2.49185,-3.29821,,,,,,
def3_p0_linear+sat,def3_p0,3,2003,linear+sat,linear+sat,1.92731,1.20463,0.70114,0.90975,2.33308,-3.45351,,,,,,
def3_p0_linear+sat,def3_p0,3,2004,linear+sat,linear+sat,1.92731,1.20463,0.68655,0.89886,2.60718,-3.32631,,,,,,
def3_p0_linear+sat,def3_p0,3,2005,linear+sat,linear+sat,1.92731,1.20463,0.69367,0.90395,2.47664,-3.2804,,,,,,
def3_p0_linear+sat,def3_p0,3,2006,linear+sat,linear+sat,1.92731,1.20463,0.69316,0.90031,2.53028,-3.32261,,,,,,
def3_p0_linear+sat,def3_p0,3,2007,linear+sat,linear+sat,1.92731,1.20463,0.69629,0.90864,2.52023,-3.27606,,,,,,
def3_p0_linear+sat,def3_p0,3,2008,linear+sat,linear+sat,1.92731,1.20463,0.68683,0.90092,2.5247,-3.29688,,,,,,
def3_p0_linear+sat,def3_p0,3,2009,linear+sat,linear+sat,1.92731,1.20463,0.69693,0.9044,2.48839,-3.30967,,,,,,
def3_p0_linear+sat,def3_p0,3,2010,linear+sat,linear+sat,1.92731,1.20463,0.69321,0.91206,2.60069,-3.28636,,,,,,
def3_p0_linear+sat,def3_p0,3,2011,linear+sat,linear+sat,1.92731,1.20463,0.69934,0.90566,2.50822,-3.26688,,,,,,
def3_p0_linear+sat,def3_p0,3,2012,linear+sat,linear+sat,1.92731,1.20463,0.69719,0.90637,2.47286,-3.30952,,,,,,
def3_p0_linear+sat,def3_p0,3,2013,linear+sat,linear+sat,1.92731,1.20463,0.68891,0.9111,2.57884,-3.28349,,,,,,
def3_p0_linear+sat,def3_p0,3,2014,linear+sat,linear+sat,1.92731,1.20463,0.69873,0.91847,2.47157,-3.18556,,,,,,
def3_p0_linear+sat,def3_p0,3,2015,linear+sat,linear+sat,1.92731,1.20463,0.69004,0.91344,2.4729,-3.30375,,,,,,
def3_p0_linear+sat,def3_p0,3,2016,linear+sat,linear+sat,1.92731,1.20463,0.69738,0.9107,2.50602,-3.22872,,,,,,
def3_p0_linear+sat,def3_p0,3,2017,linear+sat,linear+sat,1.92731,1.20463,0.69053,0.90511,2.53276,-3.37638,,,,,,
def3_p0_linear+sat,def3_p0,3,2018,linear+sat,linear+sat,1.92731,1.20463,0.69513,0.90254,2.60011,-3.46523,,,,,,
def3_p0_linear+sat,def3_p0,3,2019,linear+sat,linear+sat,1.92731,1.20463,0.70306,0.90673,2.48174,-3.27983,,,,,,
def3_p0_linear+sat,def3_p0,3,2020,linear+sat,linear+sat,1.92731,1.20463,0.69652,0.90194,2.59034,-3.30063,,,,,,
def3_p0_linear+sat,def3_p0,3,2021,linear+sat,linear+sat,1.92731,1.20463,0.68834,0.91451,2.48647,-3.23486,,,,,,
def3_p0_linear+sat,def3_p0,3,2022,linear+sat,linear+sat,1.92731,1.20463,0.69777,0.90649,2.61924,-3.11802,,,,,,
def3_p0_linear+sat,def3_p0,3,2023,linear+sat,linear+sat,1.92731,1.20463,0.70097,0.91438,2.52072,-3.28088,,,,,,
def3_p0_linear+sat,def3_p0,3,2024,linear+sat,linear+sat,1.92731,1.20463,0.69639,0.90337,2.38985,-3.30165,,,,,,
def3_p0_linear+sat,def3_p0,3,2025,linear+sat,linear+sat,1.92731,1.20463,0.69426,0.91276,2.45125,-3.29357,,,,,,
def3_p0_linear+sat,def3_p0,3,-1,linear+sat,linear+sat,1.92731,1.20463,0.6948,0.90776,2.50942,-3.29384,,,,,,
def3_p0_linear+sat500,def3_p0,3,1998,linear+sat500,linear+sat500,1.92731,1.20463,0.70416,0.92799,2.90078,-3.76631,,,,,,
def3_p0_linear+sat500,def3_p0,3,1999,linear+sat500,linear+sat500,1.92731,1.20463,0.71111,0.92641,2.82082,-3.79113,,,,,,
def3_p0_linear+sat500,def3_p0,3,2000,linear+sat500,linear+sat500,1.92731,1.20463,0.71132,0.92195,2.80465,-3.79267,,,,,,
def3_p0_linear+sat500,def3_p0,3,2001,linear+sat500,linear+sat500,1.92731,1.20463,0.70913,0.92639,2.83264,-3.78704,,,,,,
def3_p0_linear+sat500,def3_p0,3,2002,linear+sat500,linear+sat500,1.92731,1.20463,0.71003,0.93069,2.81328,-3.78196,,,,,,
def3_p0_linear+sat500,def3_p0,3,2003,linear+sat500,linear+sat500,1.92731,1.20463,0.71447,0.92785,2.66836,-4.02579,,,,,,
def3_p0_linear+sat500,def3_p0,3,2004,linear+sat500,linear+sat500,1.92731,1.20463,0.70198,0.91683,2.95471,-3.84236,,,,,,
def3_p0_linear+sat500,def3_p0,3,2005,linear+sat500,linear+sat500,1.92731,1.20463,0.70815,0.92251,2.80047,-3.75956,,,,,,
def3_p0_linear+sat500,def3_p0,3,2006,linear+sat500,linear+sat500,1.92731,1.20463,0.70803,0.91836,2.8613,-3.81781,,,,,,
def3_p0_linear+sat500,def3_p0,3,2007,linear+sat500,linear+sat500,1.92731,1.20463,0.7106,0.92636,2.87811,-3.79165,,,,,,
def3_p0_linear+sat500,def3_p0,3,2008,linear+sat500,linear+sat500,1.92731,1.20463,0.70132,0.91899,2.87731,-3.8054,,,,,,
def3_p0_linear+sat500,def3_p0,3,2009,linear+sat500,linear+sat500,1.92731,1.20463,0.71222,0.92218,2.80033,-3.81239,,,,,,
def3_p0_linear+sat500,def3_p0,3,2010,linear+sat500,linear+sat500,1.92731,1.20463,0.70836,0.93,2.95171,-3.78156,,,,,,
def3_p0_linear+sat500,def3_p0,3,2011,linear+sat500,linear+sat500,1.92731,1.20463,0.71418,0.92299,2.8396,-3.75756,,,,,,
def3_p0_linear+sat500,def3_p0,3,2012,linear+sat500,linear+sat500,1.92731,1.20463,0.71162,0.9239,2.80136,-3.80881,,,,,,
def3_p0_linear+sat500,def3_p0,3,2013,linear+sat500,linear+sat500,1.92731,1.20463,0.70428,0.92867,2.91681,-3.78159,,,,,,
def3_p0_linear+sat500,def3_p0,3,2014,linear+sat500,linear+sat500,1.92731,1.20463,0.71363,0.93575,2.79178,-3.66667,,,,,,
def3_p0_linear+sat500,def3_p0,3,2015,linear+sat500,linear+sat500,1.92731,1.20463,0.70379,0.93134,2.82329,-3.80863,,,,,,
def3_p0_linear+sat500,def3_p0,3,2016,linear+sat500,linear+sat500,1.92731,1.20463,0.71205,0.92756,2.83625,-3.71564,,,,,,
def3_p0_linear+sat500,def3_p0,3,2017,linear+sat500,linear+sat500,1.92731,1.20463,0.70534,0.9237,2.87413,-3.86838,,,,,,
def3_p0_linear+sat500,def3_p0,3,2018,linear+sat500,linear+sat500,1.92731,1.20463,0.70967,0.9212,2.96735,-3.99172,,,,,,
def3_p0_linear+sat500,def3_p0,3,2019,linear+sat500,linear+sat500,1.92731,1.20463,0.7173,0.92427,2.8216,-3.76371,,,,,,
def3_p0_linear+sat500,def3_p0,3,2020,linear+sat500,linear+sat500,1.92731,1.20463,0.71235,0.91943,2.91307,-3.79241,,,,,,
def3_p0_linear+sat500,def3_p0,3,2021,linear+sat500,linear+sat500,1.92731,1.20463,0.70286,0.93233,2.81568,-3.70512,,,,,,
def3_p0_linear+sat500,def3_p0,3,2022,linear+sat500,linear+sat500,1.92731,1.20463,0.71207,0.92338,3.00931,-3.57587,,,,,,
def3_p0_linear+sat500,def3_p0,3,2023,linear+sat500,linear+sat500,1.92731,1.20463,0.71571,0.9318,2.85049,-3.76279,,,,,,
def3_p0_linear+sat500,def3_p0,3,2024,linear+sat500,linear+sat500,1.92731,1.20463,0.71063,0.92164,2.69422,-3.7755,,,,,,
def3_p0_linear+sat500,def3_p0,3,2025,linear+sat500,linear+sat500,1.92731,1.20463,0.70847,0.93051,2.77392,-3.77152,,,,,,
def3_p0_linear+sat500,def3_p0,3,-1,linear+sat500,linear+sat500,1.92731,1.20463,0.70946,0.92553,2.84592,-3.78912,,,,,,
def3_p0_linear+sat2000,def3_p0,3,1998,linear+sat2000,linear+sat2000,1.92731,1.20463,0.6761,0.90007,2.28625,-2.79845,,,,,,
def3_p0_linear+sat2000,def3_p0,3,1999,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68355,0.89717,2.23118,-2.82858,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2000,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68456,0.89278,2.20421,-2.83344,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2001,linear+sat2000,linear+sat2000,1.92731,1.20463,0.6817,0.89753,2.22697,-2.80821,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2002,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68196,0.90175,2.23958,-2.83956,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2003,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68908,0.89837,2.08021,-2.93945,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2004,linear+sat2000,linear+sat2000,1.92731,1.20463,0.6729,0.8874,2.33804,-2.84615,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2005,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68081,0.89197,2.22197,-2.82565,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2006,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68015,0.88865,2.26852,-2.85519,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2007,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68365,0.89742,2.24518,-2.79602,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2008,linear+sat2000,linear+sat2000,1.92731,1.20463,0.67393,0.88948,2.25504,-2.82069,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2009,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68312,0.89333,2.24562,-2.83557,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2010,linear+sat2000,linear+sat2000,1.92731,1.20463,0.67985,0.90069,2.32892,-2.81717,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2011,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68615,0.89485,2.25034,-2.80038,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2012,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68438,0.89534,2.21641,-2.83816,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2013,linear+sat2000,linear+sat2000,1.92731,1.20463,0.6754,0.90018,2.31288,-2.81128,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2014,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68529,0.90764,2.22342,-2.72947,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2015,linear+sat2000,linear+sat2000,1.92731,1.20463,0.67822,0.90229,2.19831,-2.82599,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2016,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68444,0.90039,2.24849,-2.76686,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2017,linear+sat2000,linear+sat2000,1.92731,1.20463,0.67756,0.89329,2.26429,-2.903,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2018,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68287,0.89094,2.30584,-2.9654,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2019,linear+sat2000,linear+sat2000,1.92731,1.20463,0.69032,0.89574,2.22035,-2.81529,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2020,linear+sat2000,linear+sat2000,1.92731,1.20463,0.6824,0.89113,2.33391,-2.82797,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2021,linear+sat2000,linear+sat2000,1.92731,1.20463,0.67583,0.90319,2.22205,-2.78008,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2022,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68599,0.89587,2.3073,-2.67247,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2023,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68767,0.90328,2.26502,-2.81719,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2024,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68333,0.89147,2.15583,-2.84585,,,,,,
def3_p0_linear+sat2000,def3_p0,3,2025,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68163,0.9018,2.19677,-2.82614,,,,,,
def3_p0_linear+sat2000,def3_p0,3,-1,linear+sat2000,linear+sat2000,1.92731,1.20463,0.68187,0.89657,2.24626,-2.82382,,,,,,
def3_p0_poly2+sat,def3_p0,3,1998,poly2+sat,poly2+sat,1.92731,1.20463,0.64633,0.89876,0.03703,-0.01982,2.82365,,,-3.23811,,
def3_p0_poly2+sat,def3_p0,3,1999,poly2+sat,poly2+sat,1.92731,1.20463,0.64964,0.8986,0.04027,-0.01696,2.77812,,,-3.26856,,
def3_p0_poly2+sat,def3_p0,3,2000,poly2+sat,poly2+sat,1.92731,1.20463,0.64943,0.88905,0.04077,-0.02565,2.76326,,,-3.25884,,
def3_p0_poly2+sat,def3_p0,3,2001,poly2+sat,poly2+sat,1.92731,1.20463,0.65084,0.89641,0.03736,-0.02067,2.76007,,,-3.24916,,
def3_p0_poly2+sat,def3_p0,3,2002,poly2+sat,poly2+sat,1.92731,1.20463,0.65193,0.9021,0.037,-0.01857,2.75383,,,-3.26627,,
def3_p0_poly2+sat,def3_p0,3,2003,poly2+sat,poly2+sat,1.92731,1.20463,0.65537,0.89632,0.03942,-0.02315,2.62041,,,-3.41781,,
def3_p0_poly2+sat,def3_p0,3,2004,poly2+sat,poly2+sat,1.92731,1.20463,0.63999,0.88812,0.04004,-0.01871,2.89377,,,-3.29477,,
def3_p0_poly2+sat,def3_p0,3,2005,poly2+sat,poly2+sat,1.92731,1.20463,0.64976,0.88975,0.03797,-0.02376,2.74684,,,-3.24222,,
def3_p0_poly2+sat,def3_p0,3,2006,poly2+sat,poly2+sat,1.92731,1.20463,0.64871,0.88954,0.03853,-0.01901,2.80451,,,-3.29068,,
def3_p0_poly2+sat,def3_p0,3,2007,poly2+sat,poly2+sat,1.92731,1.20463,0.6503,0.89794,0.03947,-0.01802,2.81416,,,-3.24603,,
def3_p0_poly2+sat,def3_p0,3,2008,poly2+sat,poly2+sat,1.92731,1.20463,0.6323,0.8893,0.04738,-0.02005,2.86242,,,-3.26334,,
def3_p0_poly2+sat,def3_p0,3,2009,poly2+sat,poly2+sat,1.92731,1.20463,0.65067,0.89315,0.03972,-0.01915,2.77375,,,-3.27645,,
def3_p0_poly2+sat,def3_p0,3,2010,poly2+sat,poly2+sat,1.92731,1.20463,0.6461,0.89554,0.0399,-0.02798,2.89366,,,-3.24146,,
def3_p0_poly2+sat,def3_p0,3,2011,poly2+sat,poly2+sat,1.92731,1.20463,0.64829,0.89525,0.04446,-0.01751,2.82237,,,-3.23685,,
def3_p0_poly2+sat,def3_p0,3,2012,poly2+sat,poly2+sat,1.92731,1.20463,0.6507,0.89416,0.03997,-0.0207,2.75533,,,-3.2742,,
def3_p0_poly2+sat,def3_p0,3,2013,poly2+sat,poly2+sat,1.92731,1.20463,0.64533,0.90075,0.03724,-0.01759,2.84893,,,-3.25478,,
def3_p0_poly2+sat,def3_p0,3,2014,poly2+sat,poly2+sat,1.92731,1.20463,0.65295,0.90582,0.03966,-0.02179,2.75452,,,-3.14903,,
def3_p0_poly2+sat,def3_p0,3,2015,poly2+sat,poly2+sat,1.92731,1.20463,0.64332,0.90178,0.04061,-0.01988,2.76574,,,-3.27122,,
def3_p0_poly2+sat,def3_p0,3,2016,poly2+sat,poly2+sat,1.92731,1.20463,0.65606,0.89952,0.03643,-0.01888,2.7653,,,-3.19739,,
def3_p0_poly2+sat,def3_p0,3,2017,poly2+sat,poly2+sat,1.92731,1.20463,0.64621,0.89288,0.04029,-0.02062,2.81273,,,-3.34445,,
def3_p0_poly2+sat,def3_p0,3,2018,poly2+sat,poly2+sat,1.92731,1.20463,0.65167,0.89087,0.03837,-0.01963,2.87228,,,-3.43271,,
def3_p0_poly2+sat,def3_p0,3,2019,poly2+sat,poly2+sat,1.92731,1.20463,0.65811,0.89013,0.0403,-0.02778,2.75925,,,-3.23324,,
def3_p0_poly2+sat,def3_p0,3,2020,poly2+sat,poly2+sat,1.92731,1.20463,0.65081,0.88594,0.04006,-0.02713,2.86459,,,-3.25486,,
def3_p0_poly2+sat,def3_p0,3,2021,poly2+sat,poly2+sat,1.92731,1.20463,0.64572,0.89892,0.03703,-0.02627,2.7494,,,-3.19203,,
def3_p0_poly2+sat,def3_p0,3,2022,poly2+sat,poly2+sat,1.92731,1.20463,0.64707,0.88977,0.04461,-0.02819,2.93148,,,-3.06799,,
def3_p0_poly2+sat,def3_p0,3,2023,poly2+sat,poly2+sat,1.92731,1.20463,0.65574,0.90382,0.03923,-0.01749,2.79776,,,-3.25169,,
def3_p0_poly2+sat,def3_p0,3,2024,poly2+sat,poly2+sat,1.92731,1.20463,0.64696,0.88909,0.04394,-0.0243,2.69363,,,-3.26058,,
def3_p0_poly2+sat,def3_p0,3,2025,poly2+sat,poly2+sat,1.92731,1.20463,0.64704,0.89747,0.04147,-0.02608,2.74776,,,-3.2491,,
def3_p0_poly2+sat,def3_p0,3,-1,poly2+sat,poly2+sat,1.92731,1.20463,0.64883,0.89502,0.03993,-0.02162,2.79385,,,-3.25789,,
def3_p0_hinge+sat,def3_p0,3,1998,hinge+sat,hinge+sat,1.92731,1.20463,0.798,0.79157,0.49368,0.99695,2.84337,,,-3.21033,,
def3_p0_hinge+sat,def3_p0,3,1999,hinge+sat,hinge+sat,1.92731,1.20463,0.8173,0.80913,0.47847,0.98116,2.80501,,,-3.24521,,
def3_p0_hinge+sat,def3_p0,3,2000,hinge+sat,hinge+sat,1.92731,1.20463,0.81872,0.77495,0.47718,0.99869,2.78975,,,-3.23358,,
def3_p0_hinge+sat,def3_p0,3,2001,hinge+sat,hinge+sat,1.92731,1.20463,0.80569,0.79296,0.49336,0.99289,2.78444,,,-3.22286,,
def3_p0_hinge+sat,def3_p0,3,2002,hinge+sat,hinge+sat,1.92731,1.20463,0.80712,0.80807,0.49327,0.98973,2.7801,,,-3.24196,,
def3_p0_hinge+sat,def3_p0,3,2003,hinge+sat,hinge+sat,1.92731,1.20463,0.8217,0.79364,0.48429,0.9949,2.65455,,,-3.39639,,
def3_p0_hinge+sat,def3_p0,3,2004,hinge+sat,hinge+sat,1.92731,1.20463,0.8056,0.79312,0.47195,0.97658,2.91684,,,-3.27047,,
def3_p0_hinge+sat,def3_p0,3,2005,hinge+sat,hinge+sat,1.92731,1.20463,0.80782,0.77966,0.48847,0.99428,2.77358,,,-3.21762,,
def3_p0_hinge+sat,def3_p0,3,2006,hinge+sat,hinge+sat,1.92731,1.20463,0.81166,0.79137,0.48052,0.98065,2.838,,,-3.26565,,
def3_p0_hinge+sat,def3_p0,3,2007,hinge+sat,hinge+sat,1.92731,1.20463,0.81346,0.80673,0.48436,0.98281,2.8414,,,-3.22291,,
def3_p0_hinge+sat,def3_p0,3,2008,hinge+sat,hinge+sat,1.92731,1.20463,0.8304,0.782,0.42964,0.98787,2.89783,,,-3.23565,,
def3_p0_hinge+sat,def3_p0,3,2009,hinge+sat,hinge+sat,1.92731,1.20463,0.81899,0.79462,0.47663,0.98461,2.80787,,,-3.2505,,
def3_p0_hinge+sat,def3_p0,3,2010,hinge+sat,hinge+sat,1.92731,1.20463,0.81397,0.77143,0.47264,1.01472,2.93041,,,-3.21503,,
def3_p0_hinge+sat,def3_p0,3,2011,hinge+sat,hinge+sat,1.92731,1.20463,0.82857,0.79757,0.46766,0.98417,2.8413,,,-3.2104,,
def3_p0_hinge+sat,def3_p0,3,2012,hinge+sat,hinge+sat,1.92731,1.20463,0.818,0.78986,0.47908,0.99128,2.78505,,,-3.24777,,
def3_p0_hinge+sat,def3_p0,3,2013,hinge+sat,hinge+sat,1.92731,1.20463,0.79959,0.81177,0.48858,0.98359,2.87166,,,-3.23284,,
def3_p0_hinge+sat,def3_p0,3,2014,hinge+sat,hinge+sat,1.92731,1.20463,0.81768,0.8021,0.4851,1.00396,2.78225,,,-3.12478,,
def3_p0_hinge+sat,def3_p0,3,2015,hinge+sat,hinge+sat,1.92731,1.20463,0.81264,0.80269,0.46994,0.99454,2.79531,,,-3.24669,,
def3_p0_hinge+sat,def3_p0,3,2016,hinge+sat,hinge+sat,1.92731,1.20463,0.81118,0.80366,0.49456,0.98874,2.80089,,,-3.1726,,
def3_p0_hinge+sat,def3_p0,3,2017,hinge+sat,hinge+sat,1.92731,1.20463,0.81043,0.78601,0.47981,0.99165,2.8365,,,-3.3174,,
def3_p0_hinge+sat,def3_p0,3,2018,hinge+sat,hinge+sat,1.92731,1.20463,0.81162,0.79213,0.48764,0.98291,2.89828,,,-3.40737,,
def3_p0_hinge+sat,def3_p0,3,2019,hinge+sat,hinge+sat,1.92731,1.20463,0.82218,0.76113,0.49206,1.01248,2.78147,,,-3.20359,,
def3_p0_hinge+sat,def3_p0,3,2020,hinge+sat,hinge+sat,1.92731,1.20463,0.81691,0.76886,0.48091,0.99921,2.89406,,,-3.2303,,
def3_p0_hinge+sat,def3_p0,3,2021,hinge+sat,hinge+sat,1.92731,1.20463,0.80107,0.78096,0.48554,1.01187,2.78026,,,-3.16609,,
def3_p0_hinge+sat,def3_p0,3,2022,hinge+sat,hinge+sat,1.92731,1.20463,0.82799,0.75948,0.4651,1.01367,2.95309,,,-3.03747,,
def3_p0_hinge+sat,def3_p0,3,2023,hinge+sat,hinge+sat,1.92731,1.20463,0.8192,0.81109,0.48785,0.98925,2.8279,,,-3.22705,,
def3_p0_hinge+sat,def3_p0,3,2024,hinge+sat,hinge+sat,1.92731,1.20463,0.82652,0.77817,0.46535,0.99496,2.71816,,,-3.23505,,
def3_p0_hinge+sat,def3_p0,3,2025,hinge+sat,hinge+sat,1.92731,1.20463,0.81914,0.77567,0.47063,1.01297,2.7797,,,-3.22057,,
def3_p0_hinge+sat,def3_p0,3,-1,hinge+sat,hinge+sat,1.92731,1.20463,0.81474,0.78967,0.47944,0.99395,2.82173,,,-3.23235,,
def3_p0_linear,def3_p0,4,1998,linear,linear,1.94066,1.28803,0.78612,1.02385,,,,,,,,
def3_p0_linear,def3_p0,4,1999,linear,linear,1.94066,1.28803,0.79014,1.02207,,,,,,,,
def3_p0_linear,def3_p0,4,2000,linear,linear,1.94066,1.28803,0.79171,1.01677,,,,,,,,
def3_p0_linear,def3_p0,4,2001,linear,linear,1.94066,1.28803,0.78936,1.01968,,,,,,,,
def3_p0_linear,def3_p0,4,2002,linear,linear,1.94066,1.28803,0.78778,1.02859,,,,,,,,
def3_p0_linear,def3_p0,4,2003,linear,linear,1.94066,1.28803,0.7837,1.02918,,,,,,,,
def3_p0_linear,def3_p0,4,2004,linear,linear,1.94066,1.28803,0.78686,1.01396,,,,,,,,
def3_p0_linear,def3_p0,4,2005,linear,linear,1.94066,1.28803,0.78479,1.01718,,,,,,,,
def3_p0_linear,def3_p0,4,2006,linear,linear,1.94066,1.28803,0.78757,1.0134,,,,,,,,
def3_p0_linear,def3_p0,4,2007,linear,linear,1.94066,1.28803,0.79097,1.01699,,,,,,,,
def3_p0_linear,def3_p0,4,2008,linear,linear,1.94066,1.28803,0.78202,1.01301,,,,,,,,
def3_p0_linear,def3_p0,4,2009,linear,linear,1.94066,1.28803,0.79058,1.01829,,,,,,,,
def3_p0_linear,def3_p0,4,2010,linear,linear,1.94066,1.28803,0.78936,1.02331,,,,,,,,
def3_p0_linear,def3_p0,4,2011,linear,linear,1.94066,1.28803,0.79174,1.01371,,,,,,,,
def3_p0_linear,def3_p0,4,2012,linear,linear,1.94066,1.28803,0.78842,1.01877,,,,,,,,
def3_p0_linear,def3_p0,4,2013,linear,linear,1.94066,1.28803,0.78684,1.0202,,,,,,,,
def3_p0_linear,def3_p0,4,2014,linear,linear,1.94066,1.28803,0.79244,1.02486,,,,,,,,
def3_p0_linear,def3_p0,4,2015,linear,linear,1.94066,1.28803,0.78369,1.02431,,,,,,,,
def3_p0_linear,def3_p0,4,2016,linear,linear,1.94066,1.28803,0.79094,1.01698,,,,,,,,
