season,train,player_id,player_name,poss_off,poss_def,poss_season,shrinkage,prior_off,prior_def,prior_total,u_off,u_def,u_total,rating_off_raw,rating_def_raw,rating_total_raw,rating_off,rating_def,rating_total
2025,"2023,2024,2025",203926,Doug McDermott,2354.0,2363.25,1399.0,0.1137,-0.4945,-1.2309,-1.7254,0.0451,-0.9964,-0.9513,-0.4494,-2.2273,-2.6767,-0.7,-2.3236,-3.0237
2025,"2023,2024,2025",203925,Joe Harris,949.0,950.75,0.0,0.0492,-0.4432,-0.2039,-0.6471,-0.265,-0.478,-0.7431,-0.7082,-0.682,-1.3902,-1.629,-1.3949,-3.0239
2025,"2023,2024,2025",1642267,Bub Carrington,5178.0,5169.0,10347.0,0.2201,-0.5765,-0.5973,-1.1738,-1.9149,-0.4056,-2.3205,-2.4914,-1.0028,-3.4942,-2.1544,-0.87,-3.0243
2025,"2023,2024,2025",1629646,Charles Bassey,1288.5,1290.75,1598.0,0.0656,-1.5924,0.6843,-0.9081,-0.815,-0.9906,-1.8055,-2.4074,-0.3062,-2.7136,-2.3085,-0.7291,-3.0376
2025,"2023,2024,2025",1642268,Isaiah Collier,3842.0,3844.0,7686.0,0.1731,-0.6879,-0.1865,-0.8744,-0.357,-1.9101,-2.2671,-1.0449,-2.0966,-3.1415,-1.0862,-1.957,-3.0432
2025,"2023,2024,2025",201588,George Hill,432.25,434.0,0.0,0.023,-0.0059,-0.0583,-0.0642,-0.1129,0.0059,-0.1069,-0.1188,-0.0523,-0.1711,-1.7607,-1.2947,-3.0554
2025,"2023,2024,2025",202322,John Wall,397.0,397.25,0.0,0.0212,1.7017,-0.5301,1.1716,-0.6064,-0.1133,-0.7197,1.0953,-0.6434,0.4519,-1.0508,-2.0275,-3.0782
2025,"2023,2024,2025",201145,Jeff Green,2711.5,2724.75,1627.0,0.1287,-1.1133,-0.1981,-1.3114,-0.1519,-1.7359,-1.8877,-1.2652,-1.934,-3.1992,-1.152,-1.932,-3.084
2025,"2023,2024,2025",1630542,Marcus Bagley,529.0,534.0,1063.0,0.028,-1.3727,0.3953,-0.9774,-0.4957,0.0754,-0.4203,-1.8684,0.4708,-1.3977,-2.5277,-0.5602,-3.0879
2025,"2023,2024,2025",1628972,Troy Brown Jr.,1816.5,1823.25,0.0,0.0901,-0.9053,-0.6789,-1.5842,-0.3707,-0.5338,-0.9045,-1.276,-1.2127,-2.4887,-1.6658,-1.4385,-3.1044
2025,"2023,2024,2025",203490,Otto Porter Jr.,261.0,255.5,0.0,0.014,-0.7976,0.4696,-0.328,-0.1062,0.0796,-0.0266,-0.9038,0.5492,-0.3546,-2.2128,-0.8938,-3.1066
2025,"2023,2024,2025",1631100,AJ Griffin,919.25,923.5,0.0,0.0477,-0.2841,-1.1932,-1.4773,0.0361,0.1814,0.2175,-0.248,-1.0118,-1.2598,-1.3304,-1.7877,-3.1181
2025,"2023,2024,2025",1631197,Jared Rhoden,828.75,825.5,956.0,0.0432,-1.2618,-0.2713,-1.5331,0.7493,-0.6637,0.0856,-0.5125,-0.9349,-1.4475,-1.3275,-1.7912,-3.1188
2025,"2023,2024,2025",1628426,Sasha Vezenkov,527.5,537.0,0.0,0.0279,-0.7112,-0.4015,-1.1127,0.1447,0.1732,0.3179,-0.5666,-0.2283,-0.7948,-1.7967,-1.3559,-3.1526
2025,"2023,2024,2025",1642419,Jamison Battle,2167.0,2181.0,4348.0,0.1056,-0.932,-0.83,-1.762,-0.8301,-0.4885,-1.3186,-1.762,-1.3186,-3.0806,-1.7334,-1.4266,-3.16
2025,"2023,2024,2025",1641816,Hunter Tyson,909.5,902.0,1702.0,0.0472,-1.8189,-0.4884,-2.3074,-1.1229,0.8239,-0.2991,-2.9419,0.3355,-2.6064,-2.8652,-0.3019,-3.1671
2025,"2023,2024,2025",1629643,Chuma Okeke,1089.0,1093.0,794.0,0.056,-1.2975,-0.3077,-1.6052,0.0953,-0.6118,-0.5165,-1.2022,-0.9195,-2.1218,-1.6423,-1.5396,-3.1819
2025,"2023,2024,2025",1628995,Kevin Knox II,1264.5,1272.5,350.0,0.0645,-1.9202,-0.6003,-2.5205,0.0881,-0.117,-0.0289,-1.8321,-0.7173,-2.5494,-1.9938,-1.1922,-3.186
2025,"2023,2024,2025",1629022,Lonnie Walker IV,2706.0,2715.25,1979.0,0.1285,-0.7784,-1.101,-1.8794,-0.8447,-0.6773,-1.522,-1.6231,-1.7783,-3.4014,-1.4192,-1.7723,-3.1915
2025,"2023,2024,2025",1628977,Hamidou Diallo,526.0,530.75,0.0,0.0279,-1.4025,-0.4063,-1.8088,0.0511,0.574,0.6251,-1.3513,0.1677,-1.1836,-2.2847,-0.9083,-3.193
2025,"2023,2024,2025",1630311,Pat Spencer,544.0,551.0,1041.0,0.0288,-1.1446,-0.6105,-1.7551,0.1035,0.4208,0.5243,-1.0411,-0.1897,-1.2308,-1.9271,-1.2895,-3.2166
2025,"2023,2024,2025",1629139,Yuta Watanabe,954.0,955.75,0.0,0.0494,-1.3181,-0.3014,-1.6196,-0.0508,-0.2559,-0.3068,-1.369,-0.5574,-1.9263,-1.9827,-1.2525,-3.2352
2025,"2023,2024,2025",1641729,Brice Sensabaugh,3643.5,3622.5,6053.0,0.1656,0.3146,-0.8328,-0.5182,-0.4728,-2.3406,-2.8134,-0.1581,-3.1734,-3.3316,-0.2122,-3.0556,-3.2678
2025,"2023,2024,2025",201568,Danilo Gallinari,649.5,655.5,0.0,0.0342,0.1856,-0.2432,-0.0577,-0.2356,-0.5962,-0.8318,-0.05,-0.8395,-0.8895,-1.3983,-1.887,-3.2853
2025,"2023,2024,2025",1629599,Amir Coffey,5378.5,5360.0,7075.0,0.2267,-0.7768,-0.8672,-1.6441,-0.6482,-1.7003,-2.3486,-1.4251,-2.5676,-3.9926,-0.8906,-2.3971,-3.2877
2025,"2023,2024,2025",1642274,Yves Missi,3987.0,3996.0,7983.0,0.1785,-1.8506,0.4812,-1.3694,-1.0265,-1.559,-2.5855,-2.8771,-1.0778,-3.9548,-2.3568,-0.9314,-3.2882
2025,"2023,2024,2025",1631103,Malaki Branham,3405.0,3413.75,1797.0,0.1565,-0.9334,-1.0899,-2.0233,-0.8479,-0.879,-1.7269,-1.7813,-1.9689,-3.7502,-1.4421,-1.8643,-3.3064
2025,"2023,2024,2025",203493,Reggie Bullock Jr.,1613.75,1614.0,0.0,0.0808,-1.1595,-0.0861,-1.2456,-0.2179,-1.076,-1.2939,-1.3774,-1.1621,-2.5396,-1.8352,-1.4754,-3.3106
2025,"2023,2024,2025",1631321,Sidy Cissoko,389.0,391.0,474.0,0.0208,-1.1112,-0.3146,-1.4258,-0.5521,0.7405,0.1884,-1.6633,0.4259,-1.2374,-2.5125,-0.815,-3.3275
2025,"2023,2024,2025",1630197,Aleksej Pokusevski,777.5,778.75,0.0,0.0406,-0.9734,0.0444,-0.929,-0.7582,-0.2496,-1.0077,-1.7316,-0.2052,-1.9368,-2.322,-1.0296,-3.3516
2025,"2023,2024,2025",1641809,Drew Peterson,389.0,390.5,731.0,0.0208,-1.2448,-0.1839,-1.4288,0.3921,0.1126,0.5047,-0.8527,-0.0713,-0.924,-1.968,-1.385,-3.353
2025,"2023,2024,2025",1631098,Johnny Davis,1405.75,1410.75,1055.0,0.0712,-1.9814,-0.2458,-2.2271,-0.7587,-0.2621,-1.0207,-2.74,-0.5078,-3.2478,-2.4789,-0.879,-3.3578
2025,"2023,2024,2025",1629642,Nassir Little,969.5,973.25,0.0,0.0502,-1.0303,-0.5557,-1.586,-0.1532,-0.2548,-0.408,-1.1835,-0.8106,-1.994,-1.8615,-1.519,-3.3805
2025,"2023,2024,2025",1630586,Usman Garuba,525.25,525.25,0.0,0.0278,-1.6901,0.8477,-0.8424,-0.418,-0.4258,-0.8438,-2.1081,0.4219,-1.6862,-2.7717,-0.6206,-3.3923
2025,"2023,2024,2025",1628427,Vlatko Čančar,739.25,738.0,573.0,0.0387,-1.6348,-0.3484,-1.9832,-0.6466,0.4351,-0.2115,-2.2813,0.0867,-2.1947,-2.6808,-0.7432,-3.424
2025,"2023,2024,2025",1630550,JT Thor,1808.75,1810.0,1009.0,0.0897,-2.4741,-0.2782,-2.7523,-0.8186,-0.2422,-1.0608,-3.2927,-0.5205,-3.8131,-2.7306,-0.7045,-3.435
2025,"2023,2024,2025",1631367,Jacob Gilyard,712.25,717.75,0.0,0.0374,-0.8816,-0.0748,-0.9564,-0.2812,-0.5098,-0.7911,-1.1628,-0.5846,-1.7475,-1.9311,-1.5257,-3.4568
2025,"2023,2024,2025",1626159,Justise Winslow,391.75,393.5,0.0,0.0209,-1.7887,0.1289,-1.6598,0.1457,0.3609,0.5066,-1.6431,0.4899,-1.1532,-2.7232,-0.7373,-3.4605
2025,"2023,2024,2025",1641713,GG Jackson,2226.5,2224.5,1914.0,0.1082,-0.7969,-1.128,-1.9249,-0.6119,-0.8396,-1.4514,-1.4088,-1.9675,-3.3763,-1.3902,-2.0898,-3.48
2025,"2023,2024,2025",1630699,MarJon Beauchamp,1351.75,1351.5,680.0,0.0686,-1.7952,-0.6881,-2.4833,-0.6006,-0.0727,-0.6732,-2.3958,-0.7607,-3.1565,-2.3071,-1.1846,-3.4917
2025,"2023,2024,2025",2738,Andre Iguodala,61.75,62.5,0.0,0.0034,-0.8246,0.7126,-0.112,0.0618,0.0547,0.1166,-0.7628,0.7673,0.0045,-2.4249,-1.0693,-3.4941
2025,"2023,2024,2025",201565,Derrick Rose,588.75,592.75,0.0,0.0311,-0.4243,-0.7128,-1.1372,-0.5988,0.2684,-0.3304,-1.0231,-0.4445,-1.4675,-1.9852,-1.5186,-3.5037
2025,"2023,2024,2025",1631111,Wendell Moore Jr.,1189.25,1200.5,2049.0,0.0609,-1.4171,-0.2272,-1.6443,-1.439,-0.1805,-1.6195,-2.8561,-0.4077,-3.2639,-2.6314,-0.9046,-3.536
2025,"2023,2024,2025",201937,Ricky Rubio,282.5,284.75,0.0,0.0152,-0.431,0.0395,-0.3915,-0.295,0.1179,-0.1771,-0.726,0.1574,-0.5686,-2.2386,-1.3069,-3.5456
2025,"2023,2024,2025",1641736,Reece Beekman,947.0,955.0,1902.0,0.0491,-2.2461,0.1713,-2.0748,-0.9175,-0.0295,-0.947,-3.1636,0.1418,-3.0218,-3.0627,-0.4844,-3.5471
2025,"2023,2024,2025",1628410,Edmond Sumner,386.5,387.25,0.0,0.0206,-0.8726,-0.429,-1.3016,0.1669,0.336,0.5029,-0.7057,-0.093,-0.7987,-2.1468,-1.414,-3.5608
2025,"2023,2024,2025",1626149,Montrezl Harrell,349.0,349.5,0.0,0.0187,-0.8699,0.0022,-0.8677,0.0509,0.0108,0.0617,-0.819,0.013,-0.806,-2.2417,-1.3549,-3.5966
2025,"2023,2024,2025",1641989,Elijah Harkless,278.0,280.0,558.0,0.0149,-1.6913,-0.0236,-1.7148,0.1833,0.3845,0.5678,-1.5079,0.3609,-1.147,-2.5388,-1.08,-3.6187
2025,"2023,2024,2025",1641794,Dillon Jones,1151.0,1140.0,2291.0,0.059,-1.9572,-0.3729,-2.3301,-0.4408,-0.2585,-0.6993,-2.398,-0.6314,-3.0294,-2.4485,-1.1765,-3.625
2025,"2023,2024,2025",1630204,Ashton Hagans,314.0,310.0,0.0,0.0168,-1.9423,0.34,-1.6023,-0.024,0.2108,0.1868,-1.9663,0.5508,-1.4155,-2.8472,-0.7962,-3.6434
2025,"2023,2024,2025",1631223,David Roddy,2745.75,2767.0,1743.0,0.1301,-1.7734,-0.7251,-2.4985,-1.0476,-0.7343,-1.7819,-2.821,-1.4594,-4.2804,-2.2157,-1.4356,-3.6513
2025,"2023,2024,2025",1642261,Dalton Knecht,2988.0,2996.0,5984.0,0.14,-0.83,-1.1632,-1.9932,0.5119,-1.8825,-1.3706,-0.3181,-3.0457,-3.3638,-0.6324,-3.0214,-3.6538
2025,"2023,2024,2025",203095,Evan Fournier,834.5,832.25,0.0,0.0435,-0.6485,-0.4165,-1.065,-1.269,-0.0759,-1.3449,-1.9176,-0.4924,-2.41,-2.3979,-1.2922,-3.6901
2025,"2023,2024,2025",200752,Rudy Gay,430.5,432.75,0.0,0.0229,-1.1479,-0.1809,-1.3289,-0.0298,0.1381,0.1083,-1.1777,-0.0429,-1.2206,-2.416,-1.2866,-3.7025
2025,"2023,2024,2025",1627745,Damian Jones,521.25,521.75,0.0,0.0276,-2.2085,0.5025,-1.706,-0.6667,0.0365,-0.6303,-2.8752,0.539,-2.3362,-3.2142,-0.493,-3.7072
2025,"2023,2024,2025",1631131,Oscar Tshiebwe,570.5,572.0,1050.0,0.0301,-1.2777,-0.4106,-1.6882,0.4569,-0.4173,0.0396,-0.8208,-0.8278,-1.6486,-1.752,-1.9767,-3.7287
2025,"2023,2024,2025",1630201,Malachi Flynn,1322.5,1325.25,169.0,0.0672,-1.1359,-0.6624,-1.7983,-0.5206,-0.7099,-1.2305,-1.6565,-1.3722,-3.0288,-1.8619,-1.8672,-3.7291
2025,"2023,2024,2025",1631303,Justin Minaya,633.75,633.0,414.0,0.0334,-1.7451,-0.1367,-1.8819,-0.6028,0.0642,-0.5386,-2.3479,-0.0725,-2.4204,-2.6942,-1.0419,-3.7361
2025,"2023,2024,2025",203210,JaMychal Green,426.75,430.5,0.0,0.0227,-1.3092,0.2,-1.1092,-0.3072,-0.0471,-0.3542,-1.6163,0.1529,-1.4634,-2.6953,-1.0685,-3.7637
2025,"2023,2024,2025",1641712,Rayan Rupert,1636.0,1623.0,1968.0,0.0818,-1.5024,-0.5918,-2.0942,-1.0868,-0.5538,-1.6406,-2.5892,-1.1456,-3.7348,-2.3196,-1.4469,-3.7666
2025,"2023,2024,2025",201949,James Johnson,207.5,210.0,146.0,0.0112,-1.7103,0.8471,-0.8632,-0.0666,-0.278,-0.3446,-1.777,0.5691,-1.2079,-2.7938,-0.9747,-3.7685
2025,"2023,2024,2025",203526,Raul Neto,248.75,247.75,0.0,0.0134,-0.4383,-0.2072,-0.6455,0.0014,0.0827,0.0842,-0.4368,-0.1245,-0.5613,-2.0717,-1.6976,-3.7693
2025,"2023,2024,2025",1641718,Keyonte George,6474.5,6490.5,8786.0,0.2608,1.2286,-1.3221,-0.0935,-1.3435,-2.4489,-3.7924,-0.1149,-3.771,-3.8859,-0.1889,-3.5847,-3.7736
2025,"2023,2024,2025",1630658,Colin Castleton,958.5,967.0,1806.0,0.0496,-2.2129,-0.0206,-2.2336,-0.4315,-0.4564,-0.8879,-2.6445,-0.477,-3.1215,-2.6198,-1.1596,-3.7794
2025,"2023,2024,2025",1630240,Saben Lee,384.75,384.75,0.0,0.0205,-0.9852,-0.7202,-1.7054,-0.1715,0.5177,0.3462,-1.1567,-0.2025,-1.3592,-2.2525,-1.5424,-3.7949
2025,"2023,2024,2025",1629647,Darius Bazley,472.75,475.75,0.0,0.0251,-1.7615,0.1842,-1.5772,-0.1547,-0.1573,-0.312,-1.9162,0.027,-1.8892,-2.6564,-1.1434,-3.7998
2025,"2023,2024,2025",1642278,Tyler Kolek,614.0,620.0,1234.0,0.0324,-1.0869,-0.5359,-1.6227,-0.1881,-0.134,-0.3221,-1.275,-0.6699,-1.9448,-2.0741,-1.7406,-3.8147
2025,"2023,2024,2025",1641752,Bobi Klintman,83.0,82.0,165.0,0.0045,-0.4474,0.1575,-0.2899,0.1977,-0.036,0.1618,-0.2497,0.1216,-0.1281,-2.0401,-1.7762,-3.8164
2025,"2023,2024,2025",1641890,Tyler Smith,256.0,263.0,519.0,0.0138,-0.6834,-0.4554,-1.1388,0.0189,0.2503,0.2693,-0.6645,-0.2051,-0.8696,-2.0543,-1.7767,-3.8311
2025,"2023,2024,2025",203933,T.J. Warren,494.0,492.0,0.0,0.0262,-1.3141,-0.6938,-2.0079,0.1787,0.203,0.3817,-1.1354,-0.4908,-1.6262,-2.1494,-1.7019,-3.8513
2025,"2023,2024,2025",203585,Rodney McGruder,269.75,270.0,0.0,0.0145,-0.6008,-0.1877,-0.7885,0.0779,-0.0323,0.0456,-0.5229,-0.22,-0.743,-2.1019,-1.7674,-3.8693
2025,"2023,2024,2025",1642354,KJ Simpson,1683.0,1699.0,3382.0,0.084,-1.2482,-0.585,-1.8331,-1.2264,-0.6614,-1.8877,-2.4746,-1.2463,-3.7209,-2.3373,-1.5327,-3.87
2025,"2023,2024,2025",1642484,RayJ Dennis,151.0,147.0,298.0,0.0082,-1.1203,0.237,-0.8833,0.1027,0.0107,0.1134,-1.0176,0.2477,-0.7699,-2.4075,-1.469,-3.8764
2025,"2023,2024,2025",1630545,Terrence Shannon Jr.,716.0,724.0,1440.0,0.0376,-1.8261,-0.5979,-2.424,-0.083,0.0323,-0.0507,-1.9091,-0.5656,-2.4747,-2.3886,-1.5001,-3.8887
2025,"2023,2024,2025",1630647,Eugene Omoruyi,756.75,763.5,0.0,0.0396,-1.3313,-0.0951,-1.4264,-0.4956,-0.5484,-1.044,-1.8269,-0.6434,-2.4704,-2.3775,-1.5419,-3.9195
2025,"2023,2024,2025",1642382,Branden Carlson,525.0,521.0,1046.0,0.0278,-0.893,-0.494,-1.387,0.4608,-0.5888,-0.128,-0.4322,-1.0829,-1.5151,-1.6007,-2.3299,-3.9306
2025,"2023,2024,2025",1630649,Stanley Umude,515.0,512.0,375.0,0.0273,-2.0117,0.2124,-1.7993,-0.6026,-0.086,-0.6886,-2.6143,0.1264,-2.4879,-2.9614,-0.9702,-3.9316
2025,"2023,2024,2025",1630237,Anthony Lamb,623.25,628.5,0.0,0.0328,-1.3838,-0.3779,-1.7616,-0.0392,-0.0453,-0.0844,-1.423,-0.4231,-1.8461,-2.4958,-1.4504,-3.9462
2025,"2023,2024,2025",1642352,Keshad Johnson,208.0,212.0,420.0,0.0112,-1.9152,0.3257,-1.5894,-0.0817,0.2089,0.1271,-1.9969,0.5346,-1.4623,-2.9368,-1.0138,-3.9506
2025,"2023,2024,2025",1630177,Theo Maledon,675.0,676.0,0.0,0.0355,-1.6681,-0.4325,-2.1006,0.1701,-0.2868,-0.1166,-1.4979,-0.7193,-2.2173,-2.2353,-1.7207,-3.956
2025,"2023,2024,2025",1630587,Isaiah Livers,1101.75,1106.5,0.0,0.0566,-1.882,-0.2264,-2.1084,-0.1535,-0.779,-0.9325,-2.0355,-1.0054,-3.0409,-2.348,-1.6239,-3.9719
2025,"2023,2024,2025",1641711,Gradey Dick,4627.5,4608.0,6595.0,0.2014,-0.5589,-0.7069,-1.2658,-0.7601,-2.4686,-3.2287,-1.319,-3.1755,-4.4945,-0.9832,-2.9937,-3.9769
2025,"2023,2024,2025",1641724,Jett Howard,1504.5,1499.0,2862.0,0.0758,-1.5657,-0.9407,-2.5064,-0.8216,-0.4696,-1.2911,-2.3872,-1.4103,-3.7975,-2.1829,-1.7992,-3.9821
2025,"2023,2024,2025",1642285,Cam Spencer,528.0,522.0,1050.0,0.028,-0.5395,-0.7065,-1.246,0.6138,-0.7145,-0.1007,0.0743,-1.421,-1.3466,-1.2741,-2.7094,-3.9835
2025,"2023,2024,2025",202397,Ish Smith,966.0,972.0,0.0,0.05,-1.3942,-0.2367,-1.6309,-0.6294,-0.6685,-1.2979,-2.0236,-0.9052,-2.9287,-2.3584,-1.6268,-3.9852
2025,"2023,2024,2025",203473,Dewayne Dedmon,219.25,225.25,0.0,0.0118,-2.0347,0.8307,-1.204,-0.3604,-0.0289,-0.3893,-2.3951,0.8018,-1.5934,-3.3068,-0.681,-3.9877
2025,"2023,2024,2025",1641998,Trey Jemison III,1364.5,1356.0,1567.0,0.0692,-3.3171,0.4571,-2.86,-0.1683,-1.1155,-1.2838,-3.4854,-0.6584,-4.1438,-2.9739,-1.0659,-4.0399
2025,"2023,2024,2025",1629641,Romeo Langford,445.5,447.25,0.0,0.0237,-1.1977,-0.3562,-1.5539,-0.1047,0.0547,-0.05,-1.3024,-0.3015,-1.6039,-2.4851,-1.5589,-4.044
2025,"2023,2024,2025",1642265,Rob Dillingham,1067.0,1067.0,2134.0,0.0549,-0.247,-1.2156,-1.4626,0.086,-1.0149,-0.9289,-0.1611,-2.2305,-2.3916,-1.0534,-2.9998,-4.0532
2025,"2023,2024,2025",202693,Markieff Morris,759.75,762.75,680.0,0.0398,-2.0302,-0.3539,-2.3841,-0.3519,-0.2035,-0.5554,-2.3821,-0.5574,-2.9395,-2.6167,-1.4424,-4.0591
2025,"2023,2024,2025",1642368,N'Faly Dante,109.0,112.0,221.0,0.0059,-1.9105,0.4796,-1.4309,0.2845,0.0519,0.3364,-1.626,0.5314,-1.0946,-2.8344,-1.2326,-4.067
2025,"2023,2024,2025",1626195,Willy Hernangomez,242.25,245.5,0.0,0.013,-1.0974,0.1162,-0.9811,-0.07,-0.0997,-0.1697,-1.1673,0.0165,-1.1508,-2.5225,-1.547,-4.0695
2025,"2023,2024,2025",1629670,Jordan Nwora,1387.25,1387.75,0.0,0.0703,-1.1631,-0.8008,-1.9639,-0.8871,-0.5701,-1.4572,-2.0502,-1.371,-3.4211,-2.2569,-1.8249,-4.0818
2025,"2023,2024,2025",1630227,Daishen Nix,555.5,556.25,58.0,0.0294,-1.4668,-0.5412,-2.008,0.0121,-0.1564,-0.1443,-1.4547,-0.6976,-2.1523,-2.2508,-1.8496,-4.1005
2025,"2023,2024,2025",1631342,Daeqwon Plowden,147.0,148.0,295.0,0.0079,-1.3562,-0.6113,-1.9675,0.0012,0.8468,0.848,-1.3551,0.2355,-1.1196,-2.6224,-1.4921,-4.1145
2025,"2023,2024,2025",1629669,Jaylen Nowell,1218.25,1220.75,655.0,0.0623,-1.8599,-1.4047,-3.2646,-0.3988,0.1549,-0.244,-2.2587,-1.2498,-3.5085,-2.3156,-1.8047,-4.1203
2025,"2023,2024,2025",1627788,Furkan Korkmaz,503.25,504.25,0.0,0.0267,-1.3714,-0.5665,-1.9379,0.3465,-0.2754,0.0711,-1.0249,-0.8419,-1.8668,-2.0331,-2.0878,-4.1209
2025,"2023,2024,2025",1631288,Jamal Cain,1418.25,1424.75,2056.0,0.0717,-1.3664,-0.1028,-1.4692,-0.1856,-1.8905,-2.0761,-1.552,-1.9933,-3.5453,-1.6503,-2.4798,-4.1301
2025,"2023,2024,2025",1642262,Cody Williams,2227.0,2243.0,4470.0,0.1082,-2.199,-0.5161,-2.7151,-1.6267,-0.4402,-2.0669,-3.8257,-0.9563,-4.782,-3.1041,-1.0289,-4.133
2025,"2023,2024,2025",1631466,Nate Williams,534.5,535.75,652.0,0.0283,-1.5694,-0.8507,-2.4201,0.5724,-0.1689,0.4035,-0.997,-1.0195,-2.0165,-1.8955,-2.2442,-4.1397
2025,"2023,2024,2025",201980,Danny Green,90.25,89.75,0.0,0.0049,-0.9185,0.2392,-0.6793,-0.0791,-0.0382,-0.1173,-0.9976,0.2011,-0.7966,-2.5066,-1.665,-4.1716
2025,"2023,2024,2025",1641970,Maozinha Pereira,125.5,126.0,0.0,0.0068,-1.4612,0.1452,-1.316,-0.2009,0.2929,0.092,-1.6621,0.4382,-1.2239,-2.8728,-1.3037,-4.1766
2025,"2023,2024,2025",202689,Kemba Walker,72.5,70.75,0.0,0.0039,0.6179,-0.5282,0.0897,-0.013,-0.0371,-0.0501,0.605,-0.5653,0.0396,-1.5875,-2.6104,-4.1979
2025,"2023,2024,2025",1641790,PJ Hall,134.0,134.0,268.0,0.0072,-1.6096,-0.0205,-1.63,-0.1777,0.4499,0.2722,-1.7873,0.4294,-1.3578,-2.9112,-1.2946,-4.2058
2025,"2023,2024,2025",1631306,Cole Swider,480.5,468.5,729.0,0.0255,-1.7886,-1.0576,-2.8462,0.2892,0.3669,0.6561,-1.4994,-0.6907,-2.1901,-2.2621,-1.9496,-4.2116
2025,"2023,2024,2025",1641738,Kobe Brown,953.0,950.0,1096.0,0.0494,-1.976,-0.2796,-2.2556,-0.227,-0.8161,-1.0431,-2.203,-1.0957,-3.2987,-2.3727,-1.8494,-4.2221
2025,"2023,2024,2025",1631232,Keion Brooks Jr.,689.0,693.0,1382.0,0.0362,-1.5386,0.0544,-1.4842,-0.481,-0.8042,-1.2852,-2.0196,-0.7499,-2.7694,-2.4892,-1.7383,-4.2275
2025,"2023,2024,2025",1642275,Tidjane Salaün,2505.0,2514.0,5019.0,0.1201,-1.3234,-0.6644,-1.9878,-2.1856,-0.653,-2.8386,-3.5089,-1.3174,-4.8264,-2.8908,-1.3371,-4.2279
2025,"2023,2024,2025",1626246,Boban Marjanovic,163.75,163.0,0.0,0.0088,-0.7705,-0.2415,-1.012,-0.0031,0.0385,0.0355,-0.7735,-0.203,-0.9765,-2.2611,-1.9668,-4.2279
2025,"2023,2024,2025",1641778,Leaky Black,286.5,288.0,0.0,0.0154,-1.7383,0.3245,-1.4138,-0.1725,-0.2943,-0.4668,-1.9108,0.0302,-1.8806,-2.8465,-1.4464,-4.2929
2025,"2023,2024,2025",1641757,Jordan Miller,887.5,900.0,1727.0,0.0461,-1.6753,-0.7141,-2.3894,-0.2618,-0.5334,-0.7952,-1.9371,-1.2475,-3.1846,-2.215,-2.0798,-4.2949
2025,"2023,2024,2025",1630678,Terry Taylor,344.0,343.5,25.0,0.0184,-2.0977,-0.4165,-2.5142,0.1038,0.2644,0.3683,-1.9939,-0.1521,-2.1459,-2.7611,-1.5534,-4.3145
2025,"2023,2024,2025",1626163,Frank Kaminsky,120.0,122.5,0.0,0.0065,-0.6062,-0.133,-0.7392,-0.0229,-0.0624,-0.0852,-0.629,-0.1954,-0.8244,-2.2898,-2.0585,-4.3483
2025,"2023,2024,2025",1641723,Kobe Bufkin,470.5,471.0,536.0,0.025,-0.9692,-0.8603,-1.8295,-1.0036,0.3749,-0.6288,-1.9728,-0.4855,-2.4583,-2.6345,-1.7308,-4.3653
2025,"2023,2024,2025",1628396,Tony Bradley,259.5,261.5,482.0,0.0139,-1.3962,-0.555,-1.9512,0.2331,0.0869,0.32,-1.1632,-0.4681,-1.6312,-2.329,-2.0744,-4.4033
2025,"2023,2024,2025",1630346,Matt Ryan,725.0,728.25,290.0,0.038,-1.4598,-1.1209,-2.5807,-0.4485,0.0587,-0.3898,-1.9084,-1.0621,-2.9705,-2.3579,-2.0467,-4.4047
2025,"2023,2024,2025",203082,Terrence Ross,686.0,685.0,0.0,0.036,-0.7494,-0.6112,-1.3606,0.1151,-0.7327,-0.6176,-0.6343,-1.3439,-1.9782,-1.9963,-2.4096,-4.4059
2025,"2023,2024,2025",1641745,Adam Flagler,432.5,433.5,835.0,0.023,-1.4596,-0.6773,-2.1369,-0.4875,0.1977,-0.2898,-1.9472,-0.4796,-2.4268,-2.6247,-1.7826,-4.4073
2025,"2023,2024,2025",1642050,Jackson Rowe,116.0,113.0,229.0,0.0063,-0.9076,-0.2074,-1.115,0.2418,-0.0731,0.1688,-0.6658,-0.2805,-0.9463,-2.2403,-2.1677,-4.408
2025,"2023,2024,2025",201609,Goran Dragic,458.0,459.25,0.0,0.0243,0.2934,-1.1525,-0.8591,-0.0545,-0.3406,-0.3951,0.2389,-1.4931,-1.2542,-1.5274,-2.8993,-4.4266
2025,"2023,2024,2025",1641727,Dariq Whitehead,544.0,555.0,1045.0,0.0288,-0.5102,-0.6988,-1.209,-0.6559,-0.4691,-1.125,-1.1661,-1.1679,-2.334,-2.0325,-2.399,-4.4315
2025,"2023,2024,2025",1631159,Leonard Miller,126.5,125.0,134.0,0.0068,-0.0456,-0.5929,-0.6385,-0.2272,0.0554,-0.1718,-0.2728,-0.5375,-0.8103,-1.9952,-2.4436,-4.4387
2025,"2023,2024,2025",1642461,Spencer Jones,271.0,267.0,538.0,0.0146,-2.2769,0.1076,-2.1693,-0.5991,0.2986,-0.3006,-2.8761,0.4062,-2.4699,-3.4143,-1.0406,-4.4549
