component,side,n_tg,att,p,within,tau2,tau2_plain,tau2_half,tau2_mom,bias_exact,n_half,k_loo,k_plain,k_half,k_mom,k_source,k,at_floor,shrink_mean
mid_share,off,2378,191582.0,0.5459698719086344,0.24003446265073805,0.0021159756650627193,0.002116380832049624,0.0019428814195638908,0.0021000099690382224,-7.039746961869439e-05,29,113.43914139183791,113.41742422523974,123.54560614647157,114.30158246375885,mom,114.30158246375885,False,0.41470566203307496
thr_share,off,2378,191582.0,0.17006294954640833,0.1374261576474817,0.0011192133846567576,0.0011195339854340762,0.0010289545872675789,0.0011091925785529332,-3.1648303980602855e-05,29,122.7881649124736,122.75300208434275,133.55901159099855,123.89747308512435,mom,123.89747308512435,False,0.39532383534107357
ftr,off,2378,217568.0,0.26267190027945286,0.18697254553649684,0.00041270146611315373,0.00041189599343772603,0.00042309485048240396,0.0004479632855286531,-7.671048082281333e-05,29,453.04550840929903,453.93144996630065,441.9163819255059,417.3836374019931,mom,417.3836374019931,False,0.18061975821536064
fg3,def,2378,32581.0,0.3536110002762346,0.21184960178700685,4.214940684981875e-05,6.351596135285323e-06,6.334699968973162e-05,8.870964958258838e-06,-0.0002066200567007137,29,5026.15855406558,33353.758216790375,3344.2720701000635,23881.23533165077,mom,23881.23533165077,False,0.0006484919382355178
rim,def,2378,54403.0,0.608698049739904,0.22457239522637032,0.000661158926018735,0.0006426363345567389,0.0006601906498912667,0.0006389277694922491,-0.00015954453924743424,29,339.66477103873615,349.4548676294036,340.1629442394517,351.48322854215,mom,351.48322854215,False,0.06530523123927841
mid,def,2378,104598.0,0.38424252853783053,0.23070198796755045,6.602148170516558e-05,5.0365650025932674e-05,5.0672572825174805e-05,5.5453295440179834e-05,-7.203639702133852e-05,29,3494.3473246753883,4580.5422514901475,4552.797995150044,4160.293561208096,mom,4160.293561208096,False,0.010832910715899017
fg2,def,2378,159001.0,0.4610411255275124,0.2444242250801798,0.0002132187730160063,0.00019459014890490966,0.00019058479376677702,0.00019360160162519119,-4.7279112272489414e-05,29,1146.354148946495,1256.097631127373,1282.495944452354,1262.511379184663,mom,1262.511379184663,False,0.05100141616668919
ft,def,2378,57149.0,0.7447899350819787,0.18047326671906772,2.944837962046945e-05,2.371420522157448e-05,3.8155644027312555e-05,4.625914860623641e-05,-0.00012120347910314176,29,6128.461702986927,7610.344307675911,4729.923221578475,3901.3529681507644,mom,3901.3529681507644,False,0.006746885412311016
tov,def,2378,221078.0,0.16151765440251856,0.1336881102708216,0.00012741662473967632,0.0001259672315168502,0.0001200467485709286,0.00012647230045706649,-1.975861438316218e-05,29,1049.2203081345035,1061.2927557508367,1113.6337457056,1057.0544679560458,mom,1057.0544679560458,False,0.0810872933388188
oreb,def,2378,112024.0,0.3028011854602585,0.2059044062337506,6.558132253744336e-05,6.32772471878869e-05,6.68791019533671e-05,7.091036284083372e-05,-6.400251733454542e-05,29,3139.6806021438556,3254.0038542189723,3078.755548741098,2903.7280022939126,mom,2903.7280022939126,False,0.016321397538587436
rim_share,def,2378,191582.0,0.28396717854495723,0.1979505967755327,0.000519591376706435,0.000516391274530097,0.0005164655336393483,0.0005322058570039413,-5.947683831977927e-05,29,380.9735989659683,383.33451113337026,383.2793940394153,371.9436645998181,mom,371.9436645998181,False,0.17911443682976486
mid_share,def,2378,191582.0,0.5459698719086344,0.24003446265073805,0.0005546183839617246,0.0005500278050858883,0.000557594741236682,0.0005847182861675798,-8.973395359969472e-05,29,432.79211362619264,436.4042334428094,430.4819340985333,410.5130082795878,mom,410.5130082795878,False,0.16508083592676795
thr_share,def,2378,191582.0,0.17006294954640833,0.1374261576474817,0.00017817927118326653,0.00017754683181871558,0.00017436191094150936,0.00019438193668380372,-4.31614218841564e-05,29,771.2802770762927,774.0276536604205,788.1661591423028,706.990371595224,mom,706.990371595224,False,0.10303398021217738
ftr,def,2378,217568.0,0.26267190027945286,0.18697254553649684,0.0007097572507810769,0.0007072917482726579,0.0006790400617186619,0.0007315829762562741,-7.320817686397638e-05,29,263.4316808045799,264.34996024359066,275.34832784867825,255.5725756404154,mom,255.5725756404154,False,0.26459315752906737
fg3,off,2378,35032.0,0.35359100251198905,0.21280159959284886,0.0002739760243941853,0.00023116985493531485,0.0002825979917567961,0.00021723650309574493,-0.00019043357408879644,29,776.7161380759318,920.5421686681175,753.0187963118506,979.58490658938,mom,979.58490658938,False,0.016955772244462698
rim,off,2378,56847.0,0.5995215226836949,0.22789461983789075,0.0005201097314021542,0.0005074886577739517,0.0005552687379826412,0.0005056037363789943,-0.0001457349687571621,29,438.16642158091116,449.06347431985523,410.42220504950376,450.73761018859193,mom,450.73761018859193,False,0.05384844270116996
mid,off,2378,101157.0,0.3898395563332246,0.23194881973329656,0.0003575524842237503,0.00034247177869626644,0.0003670687475143175,0.0003347799331212147,-6.821548271699479e-05,29,648.7126504990157,677.2786377210042,631.8947644112617,692.8396740234554,mom,692.8396740234554,False,0.05962604754746506
fg2,off,2378,158004.0,0.4652793600162021,0.24503672078572308,0.0001762263584586958,0.00016051243581796732,0.0001722732374095901,0.00015682962820087656,-4.420879980795994e-05,29,1390.4657789496068,1526.59025786396,1422.372531394028,1562.4389574645024,mom,1562.4389574645024,False,0.04135593089525477
ft,off,2378,54480.0,0.7504221732745961,0.17801503982675804,0.0004951604578331914,0.0004892022576392846,0.0004775499185743732,0.0004758381420453481,-0.00010886123800322124,29,359.50980537853724,363.8884266106928,372.76739646021764,374.10838706955303,mom,374.10838706955303,False,0.06323653884890677
tov,off,2378,219113.0,0.1565128495342586,0.13029701873350066,0.00012028693771663238,0.00011801992293886324,0.00010705581853043642,0.00011865328169024898,-1.9550063074794795e-05,29,1083.2183544355387,1104.0256211741234,1217.0942273114906,1098.1324484024665,mom,1098.1324484024665,False,0.07763973571717926
oreb,off,2378,111912.0,0.30812602759310886,0.2075361329255748,0.0006125904689300498,0.0006084811373170397,0.0005483670822306148,0.0006005331848152941,-6.152926836381179e-05,29,338.7844627880961,341.07241818646764,378.4620551645291,345.58645246125184,mom,345.58645246125184,False,0.12180958356716956
rim_share,off,2378,193036.0,0.2944891108394289,0.2022951458394697,0.0011038390145899468,0.0011017931947237254,0.0011100086262236808,0.0011010938562279933,-5.375327176871474e-05,29,183.26508047427382,183.60536878265543,182.24646282947415,183.72198218639622,mom,183.72198218639622,False,0.3076567254502803
mid_share,off,2378,193036.0,0.5240317868169668,0.24135811429304777,0.0026531308505581756,0.002650047543818504,0.0025009558793160753,0.0026214309053878603,-6.659098795643554e-05,29,90.97105566514743,91.07689967904132,96.50634634908107,92.07113328716059,mom,92.07113328716059,False,0.4696484561361346
thr_share,off,2378,193036.0,0.18147910234360431,0.14391997094890643,0.001668850204648642,0.0016681160986898235,0.0015080281750963855,0.001648623006922341,-3.6091779592076106e-05,29,86.23899889157948,86.2769510239392,95.43586341794165,87.29707783077531,mom,87.29707783077531,False,0.482901806057637
ftr,off,2378,217613.0,0.2503526903264051,0.18128819753025194,0.0005033471328477698,0.0004990915880952891,0.0004434951411504236,0.0005289252823808436,-7.175781276798662e-05,29,360.1653524965642,363.2363314759765,408.7715528517212,342.74821712855555,mom,342.74821712855555,False,0.21156050329572276
fg3,def,2378,35032.0,0.35359100251198905,0.21280159959284886,7.854961881336318e-05,3.5823826425641597e-05,5.863665277838802e-06,3.946565216082599e-05,-0.0001954879151432297,29,2709.135993370934,5940.225286501835,36291.56670949712,5392.071027374986,mom,5392.071027374986,False,0.003128807216305636
rim,def,2378,56847.0,0.5995215226836949,0.22789461983789075,0.0008447490757077244,0.0008266587737946185,0.0007884406778166645,0.0008060817660914768,-0.00014086834950015638,29,269.7778859917217,275.6816077712261,289.0447261916678,282.71898636648797,mom,282.71898636648797,False,0.08303539265809654
mid,def,2378,101157.0,0.3898395563332246,0.23194881973329656,8.7771832963514e-05,7.302596935850523e-05,7.723331113870872e-05,7.477424697162676e-05,-7.178443333119793e-05,29,2642.6338826684378,3176.2511579215593,3003.2225255333597,3101.9880390277954,mom,3101.9880390277954,False,0.013984601929504499
fg2,def,2378,158004.0,0.4652793600162021,0.24503672078572308,0.00015093301659242347,0.000135430351939522,0.0001409171586817438,0.00013241248089095408,-4.4493195511835816e-05,29,1623.4799139237732,1809.3190874608897,1738.8707172213815,1850.55607399667,mom,1850.55607399667,False,0.035146447255159134
ft,def,2378,54480.0,0.7504221732745961,0.17801503982675804,8.107698869073771e-06,2.8971794750430447e-06,-2.001902903805538e-05,1.8002500767636245e-05,-0.00011564595184025715,29,21956.29644137173,61444.25685747797,1000000.0,9888.350631084666,mom,9888.350631084666,False,0.002561482345537464
tov,def,2378,219113.0,0.1565128495342586,0.13029701873350066,0.00010835427493836133,0.00010524155173660592,9.343646218741051e-05,0.00010618443751061275,-1.969055430855675e-05,29,1202.5092577807543,1238.075803553358,1394.4986323664198,1227.0820638898044,mom,1227.0820638898044,False,0.0700541185910136
oreb,def,2378,111912.0,0.30812602759310886,0.2075361329255748,0.00010506354548596217,0.00010076236305815524,8.159261928032927e-05,0.00011067280499305022,-6.803296078658342e-05,29,1975.3391337179296,2059.659248024928,2543.5650277697187,1875.2224897399788,mom,1875.2224897399788,False,0.024972987755888496
rim_share,def,2378,193036.0,0.2944891108394289,0.2022951458394697,0.0004949292835472966,0.0004949831602297354,0.0004928944700842902,0.000512452922851081,-6.099853153211586e-05,29,408.7354548705702,408.6909658615031,410.42283514537115,394.7584974517879,mom,394.7584974517879,False,0.17152732653013078
mid_share,def,2378,193036.0,0.5240317868169668,0.24135811429304777,0.00047282238594613016,0.00046854422373315683,0.0004691571606006451,0.0005082588449451253,-9.288657012228275e-05,29,510.4625361806501,515.1234442077018,514.4504540526369,474.8724330003667,mom,474.8724330003667,False,0.14686387421749417
thr_share,def,2378,193036.0,0.18147910234360431,0.14391997094890643,0.00025858932066044984,0.00025593900882542667,0.00022971962714756348,0.0002785906453965856,-5.3283053589323244e-05,29,556.5580611810564,562.3213577695487,626.5027187096099,516.600156275995,mom,516.600156275995,False,0.13663164189120078
ftr,def,2378,217613.0,0.2503526903264051,0.18128819753025194,0.0004023055053421688,0.0004003576548240339,0.0004015043718443725,0.0004343118371611264,-7.314796715298691e-05,29,450.6232082905819,452.815614603228,451.52235004933203,417.4148204553665,mom,417.4148204553665,False,0.18057840587457938
fg3,off,2378,34862.0,0.34937754575182145,0.21182190040064858,0.0003751394714115605,0.00034092050743717825,0.0003858488104580802,0.00031621933854959815,-0.00018602292390826455,29,564.6483949119329,621.3234339963583,548.976424597949,669.8575152683931,mom,669.8575152683931,False,0.02477426462537315
rim,off,2378,56277.0,0.5972244433782895,0.228240152741928,0.0006077198654698325,0.0005901323143035337,0.0005229113595922784,0.0005802276923490968,-0.00014317620839776588,29,375.5680301243303,386.7609809018745,436.4796223204831,393.3630809964965,mom,393.3630809964965,False,0.06053560788509371
mid,off,2378,100689.0,0.38753985043053363,0.2314277324190821,0.000266516019934524,0.0002530820213164593,0.00023871602108774056,0.00024739805718693067,-6.852390245439357e-05,29,868.344546327601,914.4376641819997,969.4687912631568,935.4468464730844,mom,935.4468464730844,False,0.04469498132616274
fg2,off,2378,156966.0,0.46271804084961077,0.24459174890388855,0.00019771298555862365,0.00017847125206423708,0.00015881296066632878,0.0001766566512370186,-4.682446607197008e-05,29,1237.1051310201622,1370.4826187684992,1540.12460870737,1384.560089819217,mom,1384.560089819217,False,0.04620963401232478
ft,off,2378,55961.0,0.7560265184682189,0.1751097726193627,0.0005977006949413078,0.0005885824900218395,0.0005287577596692733,0.0005727881127839392,-0.00010728872171901308,29,292.9723423469633,297.5110126243565,331.17201481617997,305.7147463627893,mom,305.7147463627893,False,0.07754234610402143
tov,off,2378,220191.0,0.1608875930442207,0.13317540299177788,0.00022315593596514225,0.0002217918081218491,0.00020519236514654005,0.00022103877736080572,-1.9615221402927958e-05,29,596.7818082714159,600.4523075920519,649.0270868346852,602.4979172518367,mom,602.4979172518367,False,0.13360774760746855
oreb,off,2378,111990.0,0.30446468434681667,0.20610444538892156,0.000515486721753158,0.0005110627687460349,0.0004357018765128587,0.0005072433515320998,-6.345233824225428e-05,29,399.8249357189362,403.28597188683517,473.04006821930426,406.3226156959865,mom,406.3226156959865,False,0.10565020877052966
rim_share,off,2378,191828.0,0.2933721875847113,0.20191903713362666,0.0011404418454663567,0.0011382368658109227,0.0010868889363302842,0.0011357234591721007,-5.222779689242195e-05,29,177.05333940202505,177.3963251399101,185.77706551634952,177.78891111469864,mom,177.78891111469864,False,0.3134609833486996
mid_share,off,2378,191828.0,0.5248920908313698,0.24186299803299585,0.0021168393868146143,0.0021104220946198448,0.0019657139070248454,0.002093161367841789,-6.619674249818753e-05,29,114.25665997123541,114.60408732906258,123.04079305165075,115.54914100214607,mom,115.54914100214607,False,0.4124201454399822
thr_share,off,2378,191828.0,0.18173572158391893,0.14355425419793436,0.002117323508201239,0.0021152274925723188,0.002010455678826096,0.002086581256007462,-3.711976483330588e-05,29,67.79986791904565,67.86705198472939,71.40383929366482,68.79878451156804,mom,68.79878451156804,False,0.5407566717570516
ftr,off,2378,217208.0,0.2576378402268793,0.18502270990071257,0.0005011840946969032,0.0005006942529552678,0.0004571848286469402,0.0005287532066677435,-6.974281155059265e-05,29,369.17115259335424,369.5323219882105,404.70002132025223,349.92262470944524,mom,349.92262470944524,False,0.2079060982985985
fg3,def,2378,34862.0,0.34937754575182145,0.21182190040064858,0.00012255648977788064,8.279037913276733e-05,6.330480644687124e-05,7.59500351282419e-05,-0.00018765989308829105,29,1728.3613522592814,2558.5327983697116,3346.063471158715,2788.9638239532946,mom,2788.9638239532946,False,0.006078920683765173
rim,def,2378,56277.0,0.5972244433782895,0.228240152741928,0.0004910963951646498,0.00047640242455296734,0.00047238911854585876,0.00047289842972911153,-0.00014466102080234114,29,464.75631869667046,479.0910813606739,483.16132565566454,482.64096134273456,mom,482.64096134273456,False,0.049929744534592424
mid,def,2378,100689.0,0.38753985043053363,0.2314277324190821,4.912121655370314e-05,3.211463014022532e-05,4.4501143904032116e-05,3.44614893932064e-05,-7.159340123792338e-05,29,4711.359951072614,7206.302280567331,5200.489518160748,6715.546440215809,mom,6715.546440215809,False,0.006482993844276891
fg2,def,2378,156966.0,0.46271804084961077,0.24459174890388855,0.00012063752291668697,0.00010229535921055565,0.00011417492085468186,0.00010266645417188044,-4.7905079249190804e-05,29,2027.493129752052,2391.034654860957,2142.254595605956,2382.3920956148145,mom,2382.3920956148145,False,0.02739350089014692
ft,def,2378,55961.0,0.7560265184682189,0.1751097726193627,3.4048374218885734e-05,2.5767240910586953e-05,5.9913482762750654e-05,4.35245180416699e-05,-0.00011554674213703128,29,5142.970160444076,6795.829372147313,2922.7106244645115,4023.2443803677393,mom,4023.2443803677393,False,0.006383395637698765
tov,def,2378,220191.0,0.1608875930442207,0.13317540299177788,0.0001267174922254238,0.00012355805286220575,0.00010933139123175351,0.00012506434020091053,-2.085142849935246e-05,29,1050.963056898773,1077.8366922008522,1218.0893473630222,1064.8551199953342,mom,1064.8551199953342,False,0.08026614670606182
oreb,def,2378,111990.0,0.30446468434681667,0.20610444538892156,0.00011752495918217057,0.000114365982996333,0.00013161033596292309,0.00012464291965277887,-6.831797603844802e-05,29,1753.7078661686458,1802.1481562006952,1566.0202056393562,1653.5591910320477,mom,1653.5591910320477,False,0.028252578150882775
rim_share,def,2378,191828.0,0.2933721875847113,0.20191903713362666,0.0004340600194160144,0.00043326230386125827,0.0004307961828220709,0.00045176398913679655,-6.0626313579064115e-05,29,465.18690527012626,466.0433998852721,468.7112959332419,446.9569111062646,mom,446.9569111062646,False,0.15388670807424099
